"discipline","Institutions","Cites","Top_Papers","Cites_Per_Paper","rank_position"
"clinical_medicine","HUBEI UNIVERSITY OF SCIENCE & TECHNOLOGY","5458","8","16.24","5131"
"clinical_medicine","AGENCY FOR HEALTHCARE RESEARCH & QUALITY","5457","4","24.15","5132"
"clinical_medicine","INSTITUTO POLITECNICO DA GUARDA","5454","9","54.54","5133"
"clinical_medicine","NOVOSIBIRSK STATE UNIVERSITY","5454","7","17.88","5133"
"clinical_medicine","FRESENIUS MED CARE","5453","1","18.87","5134"
"clinical_medicine","ROYAN INST","5451","9","272.55","5135"
"clinical_medicine","MAHATMA GANDHI UNIV MED SCI & TECHNOL","5451","2","218.04","5135"
"clinical_medicine","NAMBOUR GENERAL HOSPITAL","5450","5","82.58","5136"
"clinical_medicine","BAPTIST HLTH","5446","3","52.87","5137"
"clinical_medicine","AMER JOINT COMM CANC","5442","2","1088.4","5138"
"clinical_medicine","BUFALINI HOSP","5442","5","22.03","5138"
"clinical_medicine","TECHNISCHE UNIVERSITAT WIEN","5441","2","18.02","5139"
"clinical_medicine","NSW BRAIN CLOT BANK","5439","15","226.62","5140"
"clinical_medicine","EAST KENT HOSP UNIV NHS FDN TRUST","5434","10","26.25","5141"
"clinical_medicine","TRIPLER ARMY MEDICAL CENTER","5434","3","10.82","5141"
"clinical_medicine","SHANGHAI PANCREAT CANC INST","5431","9","34.59","5142"
"clinical_medicine","UC SAN DIEGO HLTH SYST","5430","6","35.72","5143"
"clinical_medicine","BEIJING INSTITUTE OF GENOMICS, CAS","5430","4","21.81","5143"
"clinical_medicine","INSTITUT DE RECHERCHES INTERNATIONALES SERVIER","5425","6","42.38","5144"
"clinical_medicine","FRANKSTON HOSPITAL","5419","7","21.94","5145"
"clinical_medicine","RES CTR","5417","2","110.55","5146"
"clinical_medicine","FDN IRCCS CASA SOLLIEVO SOFFERENZA","5416","6","15.74","5147"
"clinical_medicine","ST MICHAELS HOSP","5414","8","29.11","5148"
"clinical_medicine","HOSEI UNIVERSITY","5413","16","53.07","5149"
"clinical_medicine","UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS (UPC)","5411","3","20.5","5150"
"clinical_medicine","DALIN TZU CHI HOSPITAL","5409","2","10","5151"
"clinical_medicine","CHUNGRTAM NATL UNIV HOSP","5395","1","5395","5152"
"clinical_medicine","CLIN GOVERNANCE GOLD COAST HLTH","5395","1","5395","5152"
"clinical_medicine","GOMA UNIV","5395","1","5395","5152"
"clinical_medicine","GRANT MED COLL & SIR J J GRP HOSP","5395","1","5395","5152"
"clinical_medicine","SWEDISH RES COUNCIL HLTH","5395","1","5395","5152"
"clinical_medicine","VELEZ SARSTIELD HOSP","5395","1","5395","5152"
"clinical_medicine","HERLEV GENTOFTE HOSP","5392","5","24.4","5153"
"clinical_medicine","SAITAMA CHILDREN'S MEDICAL CENTER","5392","1","10.61","5153"
"clinical_medicine","KANSAI ELECT POWER HOSP","5391","4","17.45","5154"
"clinical_medicine","DIAVERUM","5389","3","37.69","5155"
"clinical_medicine","MEMORIAL HEALTHCARE GROUP","5388","3","9.62","5156"
"clinical_medicine","GROUPE JOLIMONT","5387","8","30.26","5157"
"clinical_medicine","SYLVESTER COMPREHENS CANC CTR","5387","12","23.32","5157"
"clinical_medicine","HOSP LUNEBURG","5379","6","268.95","5158"
"clinical_medicine","IMT - INSTITUT MINES-TELECOM","5377","6","12.83","5159"
"clinical_medicine","PATIENT REPRESENTAT","5376","13","44.43","5160"
"clinical_medicine","CSIC - CENTRO DE INVESTIGACIONES BIOLOGICAS (CIB)","5370","3","29.51","5161"
"clinical_medicine","GINECO","5366","9","73.51","5162"
"clinical_medicine","FDN TOSCANA G MONASTERIO","5363","3","24.05","5163"
"clinical_medicine","HOSP UNIV QUIRON MADRID","5361","2","184.86","5164"
"clinical_medicine","MELBOURNE HLTH","5361","4","54.7","5164"
"clinical_medicine","MEDANTA MEDICITY","5360","6","33.92","5165"
"clinical_medicine","ST LUKES UNIV HLTH NETWORK","5356","13","13.03","5166"
"clinical_medicine","EMPLOYEES STATE INSURANCE MODEL HOSP","5353","11","382.36","5167"
"clinical_medicine","UNIVERSITY OF BEDFORDSHIRE","5348","2","19.52","5168"
"clinical_medicine","NORTH SHORE UNIV HLTH SYST","5346","3","46.09","5169"
"clinical_medicine","MINIST SCI & TECHNOL","5340","7","37.87","5170"
"clinical_medicine","SHAUKAT KHANUM MEMORIAL CANCER HOSPITAL & RESEARCH CENTRE","5339","5","15.61","5171"
"clinical_medicine","HIRSZFELD INSTITUTE OF IMMUNOLOGY & EXPERIMENTAL THERAPY OF THE POLISH ACADEMY OF SCIENCES","5338","5","14.2","5172"
"clinical_medicine","INSTITUTE OF DERMATOLOGY - CAMS","5338","6","12.83","5172"
"clinical_medicine","HUDSONALPHA INSTITUTE FOR BIOTECHNOLOGY","5337","2","40.43","5173"
"clinical_medicine","GEN HOSP PULA","5336","5","118.58","5174"
"clinical_medicine","NORTHERN STATE MEDICAL UNIVERSITY","5336","5","52.31","5174"
"clinical_medicine","BINGHAMTON UNIVERSITY, SUNY","5335","6","12.38","5175"
"clinical_medicine","LINGNAN UNIVERSITY","5334","11","46.38","5176"
"clinical_medicine","MUSEUM NATIONAL D'HISTOIRE NATURELLE (MNHN)","5333","2","32.92","5177"
"clinical_medicine","ST JOSEFS HOSP","5333","4","20.67","5177"
"clinical_medicine","SENGKANG GEN HOSP","5333","5","9.88","5177"
"clinical_medicine","US ONCOL NETWORK","5331","8","61.99","5178"
"clinical_medicine","HUNTER NEW ENGLAND POPULAT HLTH","5326","9","52.73","5179"
"clinical_medicine","SHUPYK NATIONAL HEALTHCARE UNIVERSITY OF UKRAINE","5326","7","31.33","5179"
"clinical_medicine","UNIVERSIDAD FINIS TERRAE","5326","4","15.62","5179"
"clinical_medicine","NNAMDI AZIKIWE UNIV","5326","9","15.26","5179"
"clinical_medicine","IR HOSP SANTA CREU & ST PAU","5323","2","760.43","5180"
"clinical_medicine","CHENGDU CTR DIS CONTROL & PREVENT","5323","3","98.57","5180"
"clinical_medicine","SYNOTECH CONSULTANTS","5322","3","1064.4","5181"
"clinical_medicine","SERV REANIMAT MED","5319","2","1329.75","5182"
"clinical_medicine","REG HOSP SILKEBORG","5317","4","52.64","5183"
"clinical_medicine","ST. JOHN HOSPITAL & MEDICAL CENTER","5316","3","21.61","5184"
"clinical_medicine","MOSCOW CITY ONCOL HOSP 62","5312","11","151.77","5185"
"clinical_medicine","SABANCI UNIVERSITY","5311","10","66.39","5186"
"clinical_medicine","CURRY CABRAL HOSP","5310","2","25.9","5187"
"clinical_medicine","CHUGOKU CANC CTR","5310","3","22.41","5187"
"clinical_medicine","UNIVERSITY OF TABUK","5310","4","10.19","5187"
"clinical_medicine","ANTONI VAN LEEUWENHOEK ZIEKENHUIS","5309","6","221.21","5188"
"clinical_medicine","KITE","5309","10","136.13","5188"
"clinical_medicine","HOSP SIRIO LIBANES","5308","3","19.09","5189"
"clinical_medicine","SHANDONG NORMAL UNIVERSITY","5306","4","18.23","5190"
"clinical_medicine","BC CHILDREN'S HOSPITAL RESEARCH INSTITUTE","5306","2","12.23","5190"
"clinical_medicine","CENTRE FOR RESEARCH & TECHNOLOGY HELLAS","5305","4","22.77","5191"
"clinical_medicine","NORTHERN HLTH","5303","3","11.55","5192"
"clinical_medicine","BEIJING INSTITUTE OF MICROBIOLOGY & EPIDEMIOLOGY","5300","6","35.1","5193"
"clinical_medicine","GERMAN AEROSPACE CENTRE (DLR)","5299","3","21.99","5194"
"clinical_medicine","FONDAZIONE POLIAMBULANZA DI BRESCIA","5298","5","67.06","5195"
"clinical_medicine","ICAR - INDIAN VETERINARY RESEARCH INSTITUTE","5292","8","48.11","5196"
"clinical_medicine","BROOKLYN HOSPITAL CENTER","5289","2","26.71","5197"
"clinical_medicine","THE MEDICINES & HEALTHCARE PRODUCTS REGULATORY AGENCY","5288","10","33.47","5198"
"clinical_medicine","DANKOOK UNIVERSITY HOSPITAL","5284","3","11.01","5199"
"clinical_medicine","CANC TREATMENT CTR AMER","5283","8","45.94","5200"
"clinical_medicine","CHILDRENS HOSP ASSOC","5283","2","13.51","5200"
"clinical_medicine","HLTH SCI RES CTR","5281","4","1320.25","5201"
"clinical_medicine","AUSTRIAN INSTITUTE OF TECHNOLOGY (AIT)","5279","6","26.13","5202"
"clinical_medicine","HANZE UNIV APPL SCI","5279","6","20.87","5202"
"clinical_medicine","TEXAS SCOTTISH RITE HOSPITAL FOR CHILDREN","5278","0","13.06","5203"
"clinical_medicine","SEIREI HAMAMATSU GEN HOSP","5278","0","9.28","5203"
"clinical_medicine","PATIENT CTR OUTCOMES RES INST","5273","2","62.77","5204"
"clinical_medicine","ULSS 9 SCALIGERA","5273","2","23.65","5204"
"clinical_medicine","SAINT FRANCIS HOSPITAL & MEDICAL CENTER","5272","6","23.54","5205"
"clinical_medicine","NATIONAL CHUNG CHENG UNIVERSITY","5271","4","15.83","5206"
"clinical_medicine","UNIVERSIDADE FEDERAL DE VICOSA","5270","3","11.53","5207"
"clinical_medicine","HOSPITAL TORRECARDENAS","5269","5","13.65","5208"
"clinical_medicine","ATLANTA HEART SPECIALISTS LLC","5265","5","376.07","5209"
"clinical_medicine","MONKLANDS HOSPITAL","5264","3","54.27","5210"
"clinical_medicine","UNIVERSITAS UDAYANA","5264","7","23.19","5210"
"clinical_medicine","CTR HEMATOL & ONCOL BETHANIEN","5262","10","194.89","5211"
"clinical_medicine","MT ELIZABETH NOVENA HOSP","5261","11","58.46","5212"
"clinical_medicine","ACCREDITAT COUNCIL GRAD MED EDUC","5257","4","24.91","5213"
"clinical_medicine","CLIN CTR KRAGUJEVAC","5257","4","23.06","5213"
"clinical_medicine","UNIV HOSP PERUGIA","5255","1","2627.5","5214"
"clinical_medicine","METAB INST AMER","5255","10","107.24","5214"
"clinical_medicine","UK DEPT INT DEV","5254","6","583.78","5215"
"clinical_medicine","COLORADO NEUROL INST","5251","2","437.58","5216"
"clinical_medicine","ISTITUTO DI BIOMEDICINA E DI IMMUNOLOGIA MOLECOLARE ALBERTO MONROY (IBIM-CNR)","5249","1","36.45","5217"
"clinical_medicine","UMIT","5248","2","90.48","5218"
"clinical_medicine","CAIRNS HOSPITAL","5248","6","22.52","5218"
"clinical_medicine","INSTITUTE FOR TRANSFUSION MEDICINE","5246","4","39.74","5219"
"clinical_medicine","INT HLTH & DEV","5240","2","1310","5220"
"clinical_medicine","NATL INST PHARM & NUTR","5239","2","476.27","5221"
"clinical_medicine","ALTON MENTAL HLTH CTR","5237","5","1047.4","5222"
"clinical_medicine","SEJONG GENERAL HOSPITAL","5237","7","15.73","5222"
"clinical_medicine","CANADIAN CANCER TRIALS GROUP","5236","5","77","5223"
"clinical_medicine","MEDSTAR HLTH","5236","10","22","5223"
"clinical_medicine","CAMBRIDGE UNIV HOSP NATL HLTH SERV FDN TRUST","5233","3","100.63","5224"
"clinical_medicine","UNIVERSITY COLLEGE COPENHAGEN","5232","4","22.26","5225"
"clinical_medicine","CARDIOVASC INST","5230","6","19.02","5226"
"clinical_medicine","NHS GRAMPIAN","5228","6","18.87","5227"
"clinical_medicine","CROYDON HEALTH SERVICES NHS TRUST","5225","4","17.83","5228"
"clinical_medicine","CROYDON UNIVERSITY HOSPITAL","5225","4","17.83","5228"
"clinical_medicine","SPORTS UNIV TIRANA","5223","2","401.77","5229"
"clinical_medicine","UNIV EDMONTON","5221","1","745.86","5230"
"clinical_medicine","UNIVERSIDADE DA REGIAO DE JOINVILLE","5221","2","31.26","5230"
"clinical_medicine","CAPITAL REG DENMARK","5220","5","27.77","5231"
"clinical_medicine","UNIVERSITY OF CHESTER","5220","1","16.84","5231"
"clinical_medicine","UNIVERSITY OF PRIMORSKA","5220","2","13.77","5231"
"clinical_medicine","WEST CANC CTR","5217","8","36.74","5232"
"clinical_medicine","HOSP MANISES","5217","3","20.14","5232"
"clinical_medicine","SPECTRUM HLTH HOSP","5214","4","140.92","5233"
"clinical_medicine","NATIONAL MARROW DONOR PROGRAM","5214","14","40.42","5233"
"clinical_medicine","CORPORAL MICHAEL J CRESCENZ VET AFFAIRS MED CTR","5212","8","19.74","5234"
"clinical_medicine","INST MENTAL HLTH","5209","6","17.84","5235"
"clinical_medicine","AMERIKAN HOSPITAL","5208","5","16.48","5236"
"clinical_medicine","NSW HLTH PATHOL","5208","11","15.98","5236"
"clinical_medicine","OSPEDALE DI VIMERCATE","5207","5","32.54","5237"
"clinical_medicine","RENAL RESEARCH INSTITUTE","5206","5","19.21","5238"
"clinical_medicine","STAFFORDSHIRE UNIVERSITY","5203","3","13.48","5239"
"clinical_medicine","NORTH KARELIAN CTR PUBL HLTH","5201","2","1733.67","5240"
"clinical_medicine","ECOLE PRATIQUE DES HAUTES ETUDES (EPHE)","5198","1","18.83","5241"
"clinical_medicine","SANTA CLARA VALLEY MEDICAL CENTER","5194","3","15.23","5242"
"clinical_medicine","CATHOLIC UNIVERSITY OF LUBLIN","5189","7","50.38","5243"
"clinical_medicine","UNIVERSITY OF SARGODHA","5188","7","38.72","5244"
"clinical_medicine","NIGERIAN INST MED RES","5186","11","34.34","5245"
"clinical_medicine","LONDON SCH HYG & TROP MED MED","5184","1","5184","5246"
"clinical_medicine","ARSI UNIV","5182","3","38.96","5247"
"clinical_medicine","NATL HOSP ORG HOKKAIDO CANC CTR","5178","4","47.07","5248"
"clinical_medicine","PUBLIC HEALTH AGENCY OF SWEDEN","5177","7","34.98","5249"
"clinical_medicine","MC HAAGLANDEN","5176","1","235.27","5250"
"clinical_medicine","KEY LAB CANC PREVENT & THERAPY","5175","3","14.96","5251"
"clinical_medicine","INTERCEPT PHARMACEUTICALS","5173","8","86.22","5252"
"clinical_medicine","INSTITUTE FOR ONCOLOGY & RADIOLOGY OF SERBIA (IORS)","5173","8","15.92","5252"
"clinical_medicine","SAN FRANCISCO VA HLTH CARE SYST","5172","6","23.72","5253"
"clinical_medicine","UNIVERSITY OF GDANSK","5172","2","15.17","5253"
"clinical_medicine","UNIVERSITY OF ZAGREB, SCHOOL OF DENTAL MEDICINE","5172","1","9.24","5253"
"clinical_medicine","EUNICE GIBSON POLYCLIN","5170","2","2585","5254"
"clinical_medicine","FLORIDA DEPARTMENT OF HEALTH","5168","9","37.72","5255"
"clinical_medicine","STATISTICON AB","5166","8","56.15","5256"
"clinical_medicine","UNIVERSIDAD AUTONOMA DE SAN LUIS POTOSI","5165","3","12.12","5257"
"clinical_medicine","UMC UTRECHT","5164","5","60.05","5258"
"clinical_medicine","NOFER INSTITUTE OF OCCUPATIONAL MEDICINE","5162","3","15.6","5259"
"clinical_medicine","SHANGHAI KEY LAB STOMATOL","5162","9","10.49","5259"
"clinical_medicine","HOSP SAO JOSE","5161","3","117.3","5260"
"clinical_medicine","HLTH RES CTR ANGOLA","5160","4","1032","5261"
"clinical_medicine","NORTHSIDE HOSP CANC INST","5158","11","119.95","5262"
"clinical_medicine","ZIEKENHUIS RIVIERENLAND","5154","5","177.72","5263"
"clinical_medicine","HOSP UNIV DR PESET","5150","3","23.62","5264"
"clinical_medicine","UNIV DUESSELDORF","5148","3","21.1","5265"
"clinical_medicine","NEW TOKYO HOSP","5148","3","13.23","5265"
"clinical_medicine","NUTR RES FDN","5147","2","643.38","5266"
"clinical_medicine","TPP","5147","4","245.1","5266"
"clinical_medicine","ASST BERGAMO OVEST","5145","4","27.08","5267"
"clinical_medicine","YORK HOSP","5144","3","59.81","5268"
"clinical_medicine","STANLEY DUDRICKS MEM HOSP","5142","7","95.22","5269"
"clinical_medicine","WESTON NHS FDN TRUST","5142","5","54.7","5269"
"clinical_medicine","FORDHAM UNIVERSITY","5142","5","21.51","5269"
"clinical_medicine","INLAND NORWAY UNIVERSITY OF APPLIED SCIENCES","5141","5","15.72","5270"
"clinical_medicine","LUDWIG BOLTZMANN INSTITUTE FOR COPD RESPIRATORY EPIDEMOLOGY","5140","3","98.85","5271"
"clinical_medicine","TBILISI STATE MEDICAL UNIVERSITY","5140","6","27.2","5271"
"clinical_medicine","EQUIPE LABELLISEE LIGUE NATL CANC","5137","5","119.47","5272"
"clinical_medicine","PIMA CTY DEPT HLTH","5136","4","285.33","5273"
"clinical_medicine","WINTERS CTR HEART FAILURE RES","5134","4","733.43","5274"
"clinical_medicine","UNIVERSIDAD SAN SEBASTIAN","5130","3","9.52","5275"
"clinical_medicine","BASSETT MED CTR","5128","1","21.28","5276"
"clinical_medicine","UNIV FED JUIZ DE FORA","5125","2","86.86","5277"
"clinical_medicine","SHIN KOGA HOSP","5121","4","35.56","5278"
"clinical_medicine","UNIVERSIDAD TECNICA DEL NORTE (UTN)","5120","5","568.89","5279"
"clinical_medicine","AMER SOC REPROD MED","5120","6","43.39","5279"
"clinical_medicine","SAINT ANTONIUS HOSPITAL","5120","8","17.24","5279"
"clinical_medicine","KHULNA UNIVERSITY OF ENGINEERING & TECHNOLOGY (KUET)","5119","10","116.34","5280"
"clinical_medicine","CSIR - CENTRAL DRUG RESEARCH INSTITUTE (CDRI)","5115","3","20.88","5281"
"clinical_medicine","WELLCOME TRUST BRIGHTON & SUSSEX CTR GLOBAL HLTH","5112","4","1022.4","5282"
"clinical_medicine","NG TENG FONG GEN HOSP","5112","7","10.76","5282"
"clinical_medicine","SOCIAL SECUR ORG RES INST","5110","5","1022","5283"
"clinical_medicine","HOSPITAL OF LITHUANIAN UNIVERSITY OF HEALTH SCIENCES KAUNO KLINIKOS","5109","6","29.88","5284"
"clinical_medicine","LAB ETUD & RECH ACT SANTE LERAS AFRIQUE","5105","2","2552.5","5285"
"clinical_medicine","PLASTIC SURGERY HOSPITAL - CAMS","5105","1","9.2","5285"
"clinical_medicine","ARCADIA UNIV","5103","3","27.58","5286"
"clinical_medicine","ACADEMISCH ZIEKENHUIS PARAMARIBO","5100","1","89.47","5287"
"clinical_medicine","MUDANJIANG MEDICAL UNIVERSITY","5096","2","10.23","5288"
"clinical_medicine","BLDG & RD RES INST","5095","2","1698.33","5289"
"clinical_medicine","HARVARD VANGUARD MEDICAL ASSOCIATES","5095","8","54.78","5289"
"clinical_medicine","PURE EARTH","5094","5","391.85","5290"
"clinical_medicine","LEO PHARMA","5093","3","27.24","5291"
"clinical_medicine","EAST AFRICAN COMMUNITY HLTH RES COMMISS","5092","2","2546","5292"
"clinical_medicine","MANILA UNIV","5092","2","2546","5292"
"clinical_medicine","FRENCH INST HLTH SURVEILLANCE","5092","2","1697.33","5292"
"clinical_medicine","ONEAL COMPREHENS CANC CTR UAB","5091","14","164.23","5293"
"clinical_medicine","UNIVERSITY OF SALENTO","5085","4","15.55","5294"
"clinical_medicine","IU HEALTH BALL MEMORIAL HOSPITAL","5084","6","110.52","5295"
"clinical_medicine","MEDICAL PARK HOSPITALS GROUP","5082","2","8.2","5296"
"clinical_medicine","SCHIZOPHRENIA RES FDN","5080","4","423.33","5297"
"clinical_medicine","FLEMISH AGCY CARE & HLTH","5078","2","1015.6","5298"
"clinical_medicine","UNIVERSITY OF VETERINARY MEDICINE HANNOVER","5078","3","19.23","5298"
"clinical_medicine","HLTH POLYTECH JAKARTA II INST","5076","2","1692","5299"
"clinical_medicine","HUNGARIAN SOC SPORTS MED","5076","2","1692","5299"
"clinical_medicine","KARL LANDSTEINER UNIV HLTH SCI","5076","6","10.69","5299"
"clinical_medicine","SHANGHAI RES INST STOMATOL","5076","5","10.21","5299"
"clinical_medicine","GRP HOSP DIACONESSES CROIX ST SIMON","5072","9","27.12","5300"
"clinical_medicine","PROGRAM IN CELLULAR & MOLECULAR MEDICINE (PCMM)","5070","5","46.94","5301"
"clinical_medicine","ARRAY BIOPHARMA","5068","8","168.93","5302"
"clinical_medicine","DEDINJE CARDIOVASC INST","5067","12","32.27","5303"
"clinical_medicine","UNIVERSITY OF AUGSBURG","5067","4","8.13","5303"
"clinical_medicine","EXPONENT","5066","2","25.72","5304"
"clinical_medicine","NEW MEXICO CLINICAL RESEARCH & OSTEOPOROSIS CENTER","5065","5","64.94","5305"
"clinical_medicine","SEIREI MIKATAHARA GEN HOSP","5061","1","13.04","5306"
"clinical_medicine","JOHNSON & JOHNSON UNITED KINGDOM","5060","12","30.48","5307"
"clinical_medicine","ARMED FORCES RESEARCH INSTITUTE OF MEDICAL SCIENCE (AFRIMS)","5058","5","31.61","5308"
"clinical_medicine","NORTHERN JIANGSU PEOPLES HOSP","5057","9","12.1","5309"
"clinical_medicine","SINA MED BIOCHEM TECHNOL","5055","13","280.83","5310"
"clinical_medicine","GRAZ UNIVERSITY OF TECHNOLOGY","5054","2","19.22","5311"
"clinical_medicine","SWEDISH SCHOOL OF SPORT & HEALTH SCIENCES","5054","3","17.99","5311"
"clinical_medicine","QUINNIPIAC UNIVERSITY","5051","1","9.87","5312"
"clinical_medicine","DIGEST ONCOL RES CTR","5050","2","2525","5313"
"clinical_medicine","NATL INST PUBL HLTH ALGERIA","5050","2","2525","5313"
"clinical_medicine","BETSI CADWALADR UNIV HLTH BOARD","5050","8","25.9","5313"
"clinical_medicine","HONG KONG EYE HOSP","5050","5","18.1","5313"
"clinical_medicine","ALBANY COLLEGE OF PHARMACY & HEALTH SCIENCES","5049","3","28.37","5314"
"clinical_medicine","SCRIPPS RES TRANSLAT INST","5048","9","93.48","5315"
"clinical_medicine","UNIVERSITE CATHOLIQUE DE LILLE","5048","4","20.03","5315"
"clinical_medicine","ISTANBUL OKMEYDANI TRAINING & RESEARCH HOSPITAL","5045","0","7.59","5316"
"clinical_medicine","NETHERLANDS INSTITUTE FOR NEUROSCIENCE (NIN-KNAW)","5044","2","26.69","5317"
"clinical_medicine","UNIVERSITY OF MONTANA SYSTEM","5043","3","15.76","5318"
"clinical_medicine","DR. ZEKAI TAHIR BURAK WOMEN'S HEALTH RESEARCH & EDUCATION HOSPITAL","5043","2","9.61","5318"
"clinical_medicine","KLINIKUM KLAGENFURT WORTHERSEE","5042","9","37.63","5319"
"clinical_medicine","UNIVERSITY OF MONTANA","5041","3","15.8","5320"
"clinical_medicine","UNITED NATIONS UNIV","5039","9","162.55","5321"
"clinical_medicine","ROYAL ALEXANDRA HOSP","5038","8","24.22","5322"
"clinical_medicine","VIRGINIA HEART","5037","7","122.85","5323"
