序号,上级评论ID,评论ID,用户ID,用户名,用户等级,性别,评论内容,评论时间,回复数,点赞数,个性签名,IP属地,是否是大会员,头像
439,0,284697947329,384181756,隔壁の老Y灬,6,男,已三连,2025-12-28 06:26:28,1,4,,河南,是,https://i1.hdslb.com/bfs/face/685e01c8535dade18ac46351fef8ff9a48054e7c.jpg
440,284697947329,286733434016,1741962246,IT界扛霸子,6,保密,发了 观我看消息！不要相信其他人，认准up主[抱拳]只有这一个号！,2025-12-28 06:44:56,0,0,官方助手【V： nnbb3326】领娶相关栀料，免废答疑问题～,云南,是,https://i0.hdslb.com/bfs/face/330a8ac40ac349d550961219984ba2fc269661ab.jpg
441,0,286719895312,3546649630608227,快乐平安的是福,4,保密,看了up主的视频学到了很多感谢[支持],2025-12-28 04:31:55,1,1,,江西,否,https://i2.hdslb.com/bfs/face/91b966998031dfc5c8623f789ccf5120bb42dbe1.jpg
442,286719895312,286725519712,1741962246,IT界扛霸子,6,保密,加油学习[奋斗],2025-12-28 05:24:25,0,0,官方助手【V： nnbb3326】领娶相关栀料，免废答疑问题～,云南,是,https://i0.hdslb.com/bfs/face/330a8ac40ac349d550961219984ba2fc269661ab.jpg
443,0,284681757473,281387789,你比月亮还月亮-,5,女,已三连,2025-12-28 03:46:43,1,1,,湖南,是,https://i2.hdslb.com/bfs/face/4ee47ed5f0588620f234dc922af2c6e4df2e2f59.jpg
444,284681757473,286725579056,1741962246,IT界扛霸子,6,保密,发了 观我看消息！不要相信其他人，认准up主[抱拳]只有这一个号！,2025-12-28 05:23:55,0,0,官方助手【V： nnbb3326】领娶相关栀料，免废答疑问题～,云南,是,https://i0.hdslb.com/bfs/face/330a8ac40ac349d550961219984ba2fc269661ab.jpg
445,0,284681812321,442240751,星尘蔼,5,保密,已三连,2025-12-28 03:46:30,1,3,,山东,是,https://i2.hdslb.com/bfs/face/a7b3c9ace747bbcfe55d10638d5b0ac30cea3acc.webp
446,284681812321,286725576272,1741962246,IT界扛霸子,6,保密,发了 观我看消息！不要相信其他人，认准up主[抱拳]只有这一个号！,2025-12-28 05:23:50,0,0,官方助手【V： nnbb3326】领娶相关栀料，免废答疑问题～,云南,是,https://i0.hdslb.com/bfs/face/330a8ac40ac349d550961219984ba2fc269661ab.jpg
447,0,284678527841,361438697,裴曼熙,6,保密,已三连，求资料,2025-12-28 03:13:02,1,5,,辽宁,是,https://i2.hdslb.com/bfs/face/9ee9d65136410e116818dc553a8a3f7fc31771a4.jpg
448,284678527841,286725498416,1741962246,IT界扛霸子,6,保密,发了 观我看消息！不要相信其他人，认准up主[抱拳]只有这一个号！,2025-12-28 05:23:47,0,0,官方助手【V： nnbb3326】领娶相关栀料，免废答疑问题～,云南,是,https://i0.hdslb.com/bfs/face/330a8ac40ac349d550961219984ba2fc269661ab.jpg
449,0,286707870848,283797429,light_90,5,保密,已三连,2025-12-28 02:31:35,1,4,,山东,是,https://i0.hdslb.com/bfs/face/3e51dcb57118dae89460558a9002f34184b90965.jpg
450,286707870848,286708014928,1741962246,IT界扛霸子,6,保密,发了 观我看消息！不要相信其他人，认准up主[抱拳]只有这一个号！,2025-12-28 02:33:13,0,0,官方助手【V： nnbb3326】领娶相关栀料，免废答疑问题～,云南,是,https://i0.hdslb.com/bfs/face/330a8ac40ac349d550961219984ba2fc269661ab.jpg
451,0,284672913969,604297195,实事求是三六九,6,男,已三连,2025-12-28 02:07:01,1,3,,江苏,否,https://i1.hdslb.com/bfs/face/fba6ca841156a06ac95c79f2ce0978edde3497d3.jpg
452,284672913969,286708013152,1741962246,IT界扛霸子,6,保密,发了 观我看消息！不要相信其他人，认准up主[抱拳]只有这一个号,2025-12-28 02:33:09,0,0,官方助手【V： nnbb3326】领娶相关栀料，免废答疑问题～,云南,是,https://i0.hdslb.com/bfs/face/330a8ac40ac349d550961219984ba2fc269661ab.jpg
453,0,284654852401,276244656,考研竞赛王哥,3,保密,已三连,2025-12-27 17:49:09,1,4,,北京,是,https://i0.hdslb.com/bfs/face/924051a05f7f8c22f9304016201834ad37aad060.jpg
454,284654852401,286708010704,1741962246,IT界扛霸子,6,保密,发了 观我看消息！不要相信其他人，认准up主[抱拳]只有这一个号！,2025-12-28 02:33:05,0,0,官方助手【V： nnbb3326】领娶相关栀料，免废答疑问题～,云南,是,https://i0.hdslb.com/bfs/face/330a8ac40ac349d550961219984ba2fc269661ab.jpg
455,0,286674112336,3493127121799643,bili_74137890479,4,保密,已三连,2025-12-27 15:28:17,1,4,,重庆,否,https://i2.hdslb.com/bfs/face/34c4e15b878d12d4ddf22f3a20411e8d8fa124eb.jpg
456,286674112336,286707912048,1741962246,IT界扛霸子,6,保密,发了 观我看消息！不要相信其他人，认准up主[抱拳]只有这一个号,2025-12-28 02:33:01,0,0,官方助手【V： nnbb3326】领娶相关栀料，免废答疑问题～,云南,是,https://i0.hdslb.com/bfs/face/330a8ac40ac349d550961219984ba2fc269661ab.jpg
457,0,286672874400,314165429,布里斯洛,5,保密,已三连[打call],2025-12-27 15:18:47,1,4,,重庆,否,http://i1.hdslb.com/bfs/face/231e50197cdc21c6f40fb0b8ca8c9be686ac5de5.jpg
458,286672874400,286708007056,1741962246,IT界扛霸子,6,保密,发了 观我看消息！不要相信其他人，认准up主[抱拳]只有这一个号！,2025-12-28 02:32:58,0,0,官方助手【V： nnbb3326】领娶相关栀料，免废答疑问题～,云南,是,https://i0.hdslb.com/bfs/face/330a8ac40ac349d550961219984ba2fc269661ab.jpg
459,0,284641415921,482319797,小何努力让自己变优秀,5,保密,已三连,2025-12-27 15:16:31,1,4,,宁夏,否,https://i2.hdslb.com/bfs/face/78b5bc9f1c840fdde7bb34edb2ff63dec631f0db.jpg
460,284641415921,286672823264,1741962246,IT界扛霸子,6,保密,发了 观我看消息！不要相信其他人，认准up主[抱拳]只有这一个号！,2025-12-27 15:17:26,0,0,官方助手【V： nnbb3326】领娶相关栀料，免废答疑问题～,云南,是,https://i0.hdslb.com/bfs/face/330a8ac40ac349d550961219984ba2fc269661ab.jpg
461,0,286667472160,19504002,魂丶祭司,6,保密,已三连[给心心],2025-12-27 14:31:46,1,4,只是个随风飘过的老成少年人，Q850330630,广东,是,https://i0.hdslb.com/bfs/face/2a4c996003b3426025292efa590a5092496f678d.jpg
462,286667472160,286670836016,1741962246,IT界扛霸子,6,保密,发了 观我看消息！不要相信其他人，认准up主[抱拳]只有这一个号！,2025-12-27 15:00:03,0,0,官方助手【V： nnbb3326】领娶相关栀料，免废答疑问题～,云南,是,https://i0.hdslb.com/bfs/face/330a8ac40ac349d550961219984ba2fc269661ab.jpg
463,0,284633862577,3493116292106571,是张清歌诶,5,保密,点赞走起[打call],2025-12-27 14:08:34,0,1,,江西,否,https://i0.hdslb.com/bfs/face/e0b15d25b6c76e68d95c08119c85963bf14b5657.jpg
464,0,286663437520,535140604,林嘉煊,3,保密,已三连,2025-12-27 13:58:59,1,3,,浙江,否,https://i1.hdslb.com/bfs/face/7622fe500d64cac1ba2b7311a25ef904d2311551.jpg
465,286663437520,286670838336,1741962246,IT界扛霸子,6,保密,发了 观我看消息！不要相信其他人，认准up主[抱拳]只有这一个号！,2025-12-27 15:00:07,0,0,官方助手【V： nnbb3326】领娶相关栀料，免废答疑问题～,云南,是,https://i0.hdslb.com/bfs/face/330a8ac40ac349d550961219984ba2fc269661ab.jpg
466,0,286662002336,299979925,天公作美znk,4,保密,博主大哥，已三连，可以跟着你学AI吗，接收付费,2025-12-27 13:44:17,1,2,,上海,否,http://i1.hdslb.com/bfs/face/36f6c927bd7e128e55d85b0a94732b3dfb3d7b96.jpg
467,286662002336,286670773424,1741962246,IT界扛霸子,6,保密,发了 观我看消息！不要相信其他人，认准up主[抱拳]只有这一个号！,2025-12-27 15:00:11,0,0,官方助手【V： nnbb3326】领娶相关栀料，免废答疑问题～,云南,是,https://i0.hdslb.com/bfs/face/330a8ac40ac349d550961219984ba2fc269661ab.jpg
468,0,284611317329,4931276,优之助,6,保密,已三连,2025-12-27 10:35:27,1,4,,福建,是,http://i2.hdslb.com/bfs/face/8aa6572d93891fdc9eaa503e0ac7da26fe607d7f.jpg
469,284611317329,286644761168,1741962246,IT界扛霸子,6,保密,发了 观我看消息！不要相信其他人，认准up主[抱拳]只有这一个号！,2025-12-27 11:07:09,0,0,官方助手【V： nnbb3326】领娶相关栀料，免废答疑问题～,云南,是,https://i0.hdslb.com/bfs/face/330a8ac40ac349d550961219984ba2fc269661ab.jpg
470,0,284600340273,345184289,仙仙牛,4,男,已三连,2025-12-27 08:46:53,1,5,人在世上,北京,否,http://i0.hdslb.com/bfs/face/7337a6a85a9545b84809b1cdf914146b6d234cc8.jpg
471,284600340273,286632582416,1741962246,IT界扛霸子,6,保密,发了 观我看消息！不要相信其他人，认准up主[抱拳]只有这一个号！,2025-12-27 09:15:07,0,0,官方助手【V： nnbb3326】领娶相关栀料，免废答疑问题～,云南,是,https://i0.hdslb.com/bfs/face/330a8ac40ac349d550961219984ba2fc269661ab.jpg
472,0,286627972752,62356847,流亡叮叮君,5,保密,已三连,2025-12-27 08:26:31,1,5,,河南,否,http://i0.hdslb.com/bfs/face/member/noface.jpg
473,286627972752,286632650112,1741962246,IT界扛霸子,6,保密,发了 观我看消息！不要相信其他人，认准up主[抱拳]只有这一个号！,2025-12-27 09:15:03,0,0,官方助手【V： nnbb3326】领娶相关栀料，免废答疑问题～,云南,是,https://i0.hdslb.com/bfs/face/330a8ac40ac349d550961219984ba2fc269661ab.jpg
474,0,286624613424,3546630156454742,壬水润下,4,保密,已三连,2025-12-27 07:49:25,1,4,,北京,否,https://i2.hdslb.com/bfs/face/cf62a860a3d9ffc53f2dfca73087fa2fb580b3fb.jpg
475,286624613424,286626502880,1741962246,IT界扛霸子,6,保密,发了 观我看消息！不要相信其他人，认准up主[抱拳]只有这一个号！,2025-12-27 08:09:17,0,0,官方助手【V： nnbb3326】领娶相关栀料，免废答疑问题～,云南,是,https://i0.hdslb.com/bfs/face/330a8ac40ac349d550961219984ba2fc269661ab.jpg
476,0,284593811105,480859656,浅笑hhhhhh,4,保密,已三连  谢谢🙏,2025-12-27 07:30:01,1,4,,广东,否,https://i0.hdslb.com/bfs/face/33e1a2cea1f9c670422343ee4afa888d3e700055.jpg
477,284593811105,286626501136,1741962246,IT界扛霸子,6,保密,发了 观我看消息！不要相信其他人，认准up主[抱拳]只有这一个号！,2025-12-27 08:09:14,0,0,官方助手【V： nnbb3326】领娶相关栀料，免废答疑问题～,云南,是,https://i0.hdslb.com/bfs/face/330a8ac40ac349d550961219984ba2fc269661ab.jpg
478,0,286620250272,525421135,朝曦洛夕,5,保密,已三连,2025-12-27 06:57:22,1,5,,四川,否,https://i1.hdslb.com/bfs/face/718cb1739fe4ca16aeb965fbcd060a7c89e3be99.jpg
479,286620250272,286621387008,1741962246,IT界扛霸子,6,保密,发了 观我看消息！不要相信其他人，认准up主[抱拳]只有这一个号！,2025-12-27 07:10:56,0,0,官方助手【V： nnbb3326】领娶相关栀料，免废答疑问题～,云南,是,https://i0.hdslb.com/bfs/face/330a8ac40ac349d550961219984ba2fc269661ab.jpg
480,0,286620058736,14438206,xiyuling,5,保密,已三连,2025-12-27 06:56:09,1,5,,上海,是,http://i0.hdslb.com/bfs/face/member/noface.jpg
481,286620058736,286621385552,1741962246,IT界扛霸子,6,保密,发了 观我看消息！不要相信其他人，认准up主[抱拳]只有这一个号！,2025-12-27 07:10:53,0,0,官方助手【V： nnbb3326】领娶相关栀料，免废答疑问题～,云南,是,https://i0.hdslb.com/bfs/face/330a8ac40ac349d550961219984ba2fc269661ab.jpg
482,0,284581171313,3546926406437578,飞升的FANG,2,保密,已三连,2025-12-27 05:05:59,1,4,,北京,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
483,284581171313,286612118960,1741962246,IT界扛霸子,6,保密,发了 观我看消息！不要相信其他人，认准up主[抱拳]只有这一个号！,2025-12-27 05:29:10,0,0,官方助手【V： nnbb3326】领娶相关栀料，免废答疑问题～,云南,是,https://i0.hdslb.com/bfs/face/330a8ac40ac349d550961219984ba2fc269661ab.jpg
484,0,286600266272,1940546344,zlionx-uu,3,保密,已三连，谢谢🙏,2025-12-27 03:34:09,1,5,,四川,是,https://i0.hdslb.com/bfs/face/member/noface.jpg
485,286600266272,286603164656,1741962246,IT界扛霸子,6,保密,发了 观我看消息！不要相信其他人，认准up主[抱拳]只有这一个号！,2025-12-27 04:04:46,0,0,官方助手【V： nnbb3326】领娶相关栀料，免废答疑问题～,云南,是,https://i0.hdslb.com/bfs/face/330a8ac40ac349d550961219984ba2fc269661ab.jpg
486,0,284563287505,691623354,欣欣子的小熊,5,保密,已三连[星星眼],2025-12-27 01:44:07,1,5,,广东,否,https://i0.hdslb.com/bfs/face/730df28146e18b82eb8f6e740dc0285fe359f556.jpg
487,284563287505,286603239232,1741962246,IT界扛霸子,6,保密,发了 观我看消息！不要相信其他人，认准up主[抱拳]只有这一个号！,2025-12-27 04:04:42,0,0,官方助手【V： nnbb3326】领娶相关栀料，免废答疑问题～,云南,是,https://i0.hdslb.com/bfs/face/330a8ac40ac349d550961219984ba2fc269661ab.jpg
488,0,286587434048,478066642,cargo-build,3,保密,已三连,2025-12-27 00:55:18,1,4,正经会员,上海,否,https://i1.hdslb.com/bfs/face/fa6e4f92ae615ce457079741d7428c10a9104f9c.jpg
489,286587434048,286603096896,1741962246,IT界扛霸子,6,保密,发了 观我看消息！不要相信其他人，认准up主[抱拳]只有这一个号！,2025-12-27 04:04:38,0,0,官方助手【V： nnbb3326】领娶相关栀料，免废答疑问题～,云南,是,https://i0.hdslb.com/bfs/face/330a8ac40ac349d550961219984ba2fc269661ab.jpg
490,0,286585657568,1080918544,哎哟胖胖萌萌哒,3,保密,已三连[打call],2025-12-27 00:21:26,1,4,,安徽,否,https://i1.hdslb.com/bfs/face/6d6cc7516b425354980b29427720a296246ebca2.jpg
491,286585657568,286603154960,1741962246,IT界扛霸子,6,保密,发了 观我看消息！不要相信其他人，认准up主[抱拳]只有这一个号！,2025-12-27 04:04:29,0,0,官方助手【V： nnbb3326】领娶相关栀料，免废答疑问题～,云南,是,https://i0.hdslb.com/bfs/face/330a8ac40ac349d550961219984ba2fc269661ab.jpg
492,0,286567152960,1563367142,黄焖鸡-八十一号米饭,5,保密,已三连，感谢up主分享资料！祝生活愉快！,2025-12-26 16:11:22,1,3,,贵州,否,https://i2.hdslb.com/bfs/face/632330ae37eb8ccb972334689490b1bfbe3d6ed6.jpg
493,286567152960,286603094880,1741962246,IT界扛霸子,6,保密,发了 观我看消息！不要相信其他人，认准up主[抱拳]只有这一个号,2025-12-27 04:04:34,0,0,官方助手【V： nnbb3326】领娶相关栀料，免废答疑问题～,云南,是,https://i0.hdslb.com/bfs/face/330a8ac40ac349d550961219984ba2fc269661ab.jpg
494,0,286566686208,23133714,半乄月,6,男,已三连,2025-12-26 16:06:41,1,3,≧﹏≦,新疆,否,http://i0.hdslb.com/bfs/face/38b49b82a9d719b9957c4d75a456c8ae7c3e9903.jpg
495,286566686208,286603153264,1741962246,IT界扛霸子,6,保密,发了 观我看消息！不要相信其他人，认准up主[抱拳]只有这一个号！,2025-12-27 04:04:25,0,0,官方助手【V： nnbb3326】领娶相关栀料，免废答疑问题～,云南,是,https://i0.hdslb.com/bfs/face/330a8ac40ac349d550961219984ba2fc269661ab.jpg
496,0,284532398769,3493288432634767,纯情男孩111,4,男,已三连,2025-12-26 14:47:00,1,3,,新疆,是,https://i1.hdslb.com/bfs/face/07d53bd357cfce88711288e63d7c7481a47b7310.jpg
497,284532398769,286559263840,1741962246,IT界扛霸子,6,保密,发了 观我看消息！不要相信其他人，认准up主[抱拳]只有这一个号！,2025-12-26 14:54:30,0,0,官方助手【V： nnbb3326】领娶相关栀料，免废答疑问题～,云南,是,https://i0.hdslb.com/bfs/face/330a8ac40ac349d550961219984ba2fc269661ab.jpg
498,0,284532339889,522011769,MFDS58,4,保密,已三连[保佑],2025-12-26 14:45:13,1,1,,湖南,是,https://i0.hdslb.com/bfs/face/4a3ef5d6b76472a69f9e77112558b9153632f135.jpg
499,284532339889,286559395520,1741962246,IT界扛霸子,6,保密,发了 观我看消息！不要相信其他人，认准up主[抱拳]只有这一个号！,2025-12-26 14:54:33,0,0,官方助手【V： nnbb3326】领娶相关栀料，免废答疑问题～,云南,是,https://i0.hdslb.com/bfs/face/330a8ac40ac349d550961219984ba2fc269661ab.jpg
500,0,284528800785,416547977,zuzuba,2,保密,已三连，谢谢up主，资料发我一份⌯oᴗo⌯,2025-12-26 14:11:51,1,3,,广东,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
501,284528800785,286559268832,1741962246,IT界扛霸子,6,保密,发了 观我看消息！不要相信其他人，认准up主[抱拳]只有这一个号！,2025-12-26 14:54:38,0,0,官方助手【V： nnbb3326】领娶相关栀料，免废答疑问题～,云南,是,https://i0.hdslb.com/bfs/face/330a8ac40ac349d550961219984ba2fc269661ab.jpg
502,0,284526439617,95987950,KiBobo,2,保密,已三连,2025-12-26 13:49:51,1,3,,浙江,否,https://i1.hdslb.com/bfs/face/157cfa51f96a49671fc70531e8c30600f6c3611c.jpg
503,284526439617,286552978896,1741962246,IT界扛霸子,6,保密,发了 观我看消息！不要相信其他人，认准up主[抱拳]只有这一个号！,2025-12-26 13:55:54,0,0,官方助手【V： nnbb3326】领娶相关栀料，免废答疑问题～,云南,是,https://i0.hdslb.com/bfs/face/330a8ac40ac349d550961219984ba2fc269661ab.jpg
504,0,286544607024,1448367120,想要睡睡睡睡睡大觉,5,保密,已三连[Mygo表情包_害羞],2025-12-26 12:36:57,1,4,幸福就像巧克力，我这种狗吃了会死,辽宁,是,https://i0.hdslb.com/bfs/face/fd139e364f4a2729007edb974fc8651ca66853ac.jpg
505,286544607024,286552976880,1741962246,IT界扛霸子,6,保密,发了 观我看消息！不要相信其他人，认准up主[抱拳]只有这一个号！,2025-12-26 13:55:51,0,0,官方助手【V： nnbb3326】领娶相关栀料，免废答疑问题～,云南,是,https://i0.hdslb.com/bfs/face/330a8ac40ac349d550961219984ba2fc269661ab.jpg
506,0,284508771489,509964087,_某杨_,4,保密,已三连,2025-12-26 10:56:11,1,3,,广东,否,http://i0.hdslb.com/bfs/face/31e6de436b322742880c10a1be8b1250ddc76adc.jpg
507,284508771489,286534913456,1741962246,IT界扛霸子,6,保密,发了 观我看消息！不要相信其他人，认准up主[抱拳]只有这一个号！,2025-12-26 11:03:13,0,0,官方助手【V： nnbb3326】领娶相关栀料，免废答疑问题～,云南,是,https://i0.hdslb.com/bfs/face/330a8ac40ac349d550961219984ba2fc269661ab.jpg
508,0,284504852305,158521775,拉普拉斯超绝变换,6,保密,以三连,2025-12-26 10:17:46,1,4,万事皆虚 万物皆允,福建,是,https://i2.hdslb.com/bfs/face/0edc4461bc9137d7b9308a946b1731e3a53de01f.jpg
