序号,上级评论ID,评论ID,用户ID,用户名,用户等级,性别,评论内容,评论时间,回复数,点赞数,个性签名,IP属地,是否是大会员,头像
378,0,217994665616,482915902,一号熟歌熟号一,4,保密,这个号是本人吗,2024-04-22 03:39:17,0,0,,贵州,否,http://i1.hdslb.com/bfs/face/6474a1d3eb8029fc624f8b89b25c60ac0716305e.jpg
379,0,217979091232,478625437,此生只爱格洛丽亚,5,男,偷月亮定什么罪,2024-04-22 01:09:21,0,1,,日本,否,https://i1.hdslb.com/bfs/face/d049e7487512fa447fb780ae48787e09678d6fb7.jpg
380,0,217975810896,628299390,566874568,3,保密,有没有罗翔律师的咨询电话啊，遇到一些事很冤[委屈][委屈],2024-04-22 00:26:10,0,0,,河南,否,https://i0.hdslb.com/bfs/face/e013362cffc80f13cccefcbc2b0ca1b1ae1af9e8.jpg
381,0,217967471552,8928183,Lumiere-ES,6,保密,个人也不太赞成AI复活这个技术，1：首先就是我们如何去定义“人”他到底是私有的还是公有的？例如某公众人物他涉及和影响到千千万万的人他虽然去世了但活在所有人心里面，AI复活只是将它具象化而已。又或者“他”到底属于国家所有还是紧紧只是属于他的亲属所有2：如何定义勾起回忆这个概念，是按照肖像一模一样还是根据相似性和生前相似的行为来定义？3：假如定性“人”他是私有的，那么这个私有年限应该定义在其3代以内不得他人使用，3代以后这不受限制，即其本人的上一代同辈的下一代。4：对于逝者生前获得的荣誉而言，他生前的影像等相关资料在逝世后到底是归属私有的还是公有的？这值得深思（这和AI没关系）5：对于逝者而言他应不应该有隐私权？是对于涉及逝者的生者的隐私保护，还是紧紧真针对生于虚无死于虚无这种生不带来，死不带去理念，留在人间的便是他生前的一切事迹（不分好坏）（与AI无关）6：生前的生物信息涉及到未来一项科学技术所产生的冲突，主要是小蝌蚪和卵细胞的生物信息数据库保存这就牵涉到遗体问题（与AI无关）7：AI技术到底应不应该允不允许使用现实的人事物资料？是不是应该定义仅限二次元使用？8：涉及到违法犯罪的地方应该如何预防和杜绝？,2024-04-21 20:30:04,0,1,,广东,是,https://i0.hdslb.com/bfs/face/fa50f359091be6738709dfabc0872e36057ac017.jpg
382,0,217966050288,395321575,世贸烤肉,6,男,BV1au4y1V7ZX,2024-04-21 19:37:40,0,0,,安徽,否,https://i1.hdslb.com/bfs/face/20350581149832d9a305de66b676170eaef367fc.jpg
383,0,217956451216,2096505452,洛笛清韵,3,保密,高三二模考到了[微笑],2024-04-21 16:51:14,0,1,,江西,否,https://i2.hdslb.com/bfs/face/795578752e3315d2210007bfe0711f53dc8619b7.jpg
384,0,217955983312,30624596,苍崎·斯卡哈·纳塔利亚,5,保密,那用近代史人物ai来做恶搞呢，比如以前有过的安倍晋三鞠躬图被拿来当饭店的招牌，现在用安倍的ai靠丑化来吸引客流量，这样犯法么？,2024-04-21 16:47:01,0,1,,上海,是,http://i0.hdslb.com/bfs/face/member/noface.jpg
385,0,217955622144,1613886415,豫园麟,2,保密,罗老师您好！我今天在网上看到了这样一个案子。一个女的在过年的时候用支付宝的口令红包里（多次尝试）输入口令领了一万块钱的红包，结果发包人的意思是这个红包是发给自己父母的，给这个女的发信息让她退回来，她也没退。最后报了警，异地执法把钱退了，把人也抓了。现在这个女的有可能触犯到什么法律？首先这个口令红包是说任何人凭口令都能领，它到底算是加了密的银行卡，还是一种红包游戏？,2024-04-21 16:43:07,1,18,,河南,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
386,217955622144,218220051184,37724628,碳与维生源,5,保密,就是加密银行卡，只不过密码简单，你把别人钱取走了自然侵权,2024-04-23 14:10:03,0,3,,浙江,否,https://i0.hdslb.com/bfs/face/0f7d49757c00ba1811f1cf46d11057b5c61bb64d.jpg
387,0,217949219424,85835500,昵称空着不好看,6,男,@挚韵,2024-04-21 15:52:52,0,0,如果还剩下10cm的勇气的话……展开 游戏的 小说的 漫画的 电影的情节。不自觉的扬起嘴角，想着你的脸，回想起 在耳边 旋律熟悉而微甜……,广东,否,https://i1.hdslb.com/bfs/face/3892de24927074ece48c487eec68d38d1e624724.jpg
388,0,217945957888,506174749,楠渡北归,5,保密,如何看待矫枉过正呢,2024-04-21 15:31:07,0,0,,上海,否,https://i1.hdslb.com/bfs/face/fb05f2f085584e88bfff743a0cd6fd29e9a8f4ac.jpg
389,0,217930208000,1191008586,小雷龙cc,5,保密,于我而言，只要能够帮我解决数学问题，能够给予我安慰就行，见面都显得不是那么需要了[吃瓜]（我是说我亡父）,2024-04-21 13:50:48,0,0,我是一个喜欢方舟 恐龙 画面的鸽子 而且 我是一个 个人QQ 小雷龙cc或QQ号1945204122  ,江苏,否,https://i0.hdslb.com/bfs/face/3fd36bb1490b66795ccbe20c8c89fcb38dd2b058.jpg
390,0,217918478368,420284908,公孙开,3,保密,是真的罗翔老师吗？我好像发现了些事，不敢报警怎么办？,2024-04-21 12:33:07,4,2,,广东,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
391,217918478368,217918658720,420284908,公孙开,3,保密,dd,2024-04-21 12:33:26,0,0,,广东,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
392,217918478368,217918766064,420284908,公孙开,3,保密,DD,2024-04-21 12:34:05,0,0,,广东,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
393,217918478368,217925362944,420284908,公孙开,3,保密,罗翔老师，我没用过邮箱，找不到126，只有163,2024-04-21 13:17:39,0,0,,广东,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
394,217918478368,217935208816,3493074896423246,理科crazy,5,男,问家长,2024-04-21 14:23:05,0,0,,广西,否,https://i2.hdslb.com/bfs/face/9a197ccf8e0043ad2daf1f578296b25f5315c3e7.jpg
395,0,217917798992,478209689,玩最好的游戏,5,保密,白城女生,2024-04-21 12:27:33,1,1,,湖南,否,https://i2.hdslb.com/bfs/face/aeee34ceae8bd82a373956563b5821458e679008.jpg
396,217917798992,217920688176,420284908,公孙开,3,保密,我好像发现了些事，不敢报警怎么办,2024-04-21 12:47:24,0,1,,广东,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
397,0,217915130736,476942807,听风雨歇,5,保密,所以说，这技术已经有了，但因为伦理问题，很少出现在大众视野。可能“你”觉得这样很好，但其他亲戚很别扭反感，这技术就挺矛盾的感觉,2024-04-21 12:09:03,1,0,,四川,是,https://i2.hdslb.com/bfs/face/3d44b4aef6088e12e7f28df22d5286a63002cd86.jpg
398,217915130736,229674006400,488939727,我进入了魔法世界,5,保密,所以说喜欢一个人，先查查对方有没有亲戚[滑稽],2024-07-04 15:20:44,0,0,,北京,是,https://i0.hdslb.com/bfs/face/953cac63a8f88c2c52b33003f3e03c3832123d98.png
399,0,217905881408,13376658,WheelsonMesa,6,保密,说实话现在的AI技术“复活”出来的人还是一眼假，复活出来只会让人觉得恐怖，想到某一天我死了，会被复活出来，说着些我根本不可能说的话就觉得恐怖，比被遗忘更甚，就是被另一个像自己的“东西”替代。,2024-04-21 11:05:54,0,1,舍弃安稳之人,广东,否,https://i0.hdslb.com/bfs/face/60291fa1a862e76b74bb2bc7f27dd99690d143b9.jpg
400,0,217902828288,33292271,牵着鱼划水,6,女,男明星可以上传自己的身体数据做AI男友,2024-04-21 10:45:35,0,0,这个人很神秘，什么都没有写ƪ(˘⌣˘)ʃ,广东,否,https://i2.hdslb.com/bfs/face/88097c102748f965f43aae459a9fb7db8249627c.jpg
401,0,217901507776,678396428,看到请赶我去写稿,4,保密,"不好意思打扰老师和大家
我想问个与视频无关的问题问题：
我的游戏马上下架了，
我想要和几个玩家一起将游戏里的内容（包括图片、文字等）打印成几本书，
自存留念。
请问这样做有没有侵犯什么法律",2024-04-21 10:37:29,1,2,,黑龙江,否,https://i2.hdslb.com/bfs/face/619936df7af6a816059fc4ccb47aa31488730f02.jpg
402,217901507776,217938050448,1659835621,MimanchiMichael,5,保密,在内容不违法的前提下想保留可以,2024-04-21 14:41:13,0,0,moba菜鸟，非对称竞技伪人，fps混子，啥都玩但啥都不会玩，用游戏的快乐制造你的快乐~(¯▽¯~)~,广东,是,https://i1.hdslb.com/bfs/face/e9b611bb6eaaaa5903c4ed461fe58085a6aabd6b.jpg
403,0,217900047952,402460554,热和猫,6,女,我觉得最贴近生活的争议就是逝者的隐私数据是否可以被这么利用，目前的人工智能要“复活”一个人应该还是需要ta生前的信息来训练吧,2024-04-21 10:27:14,0,0,,四川,否,https://i0.hdslb.com/bfs/face/29638e90f092f4285295c66da4c49b857d0ebdde.jpg
404,0,217899752320,330665425,天高明月,5,保密,这不成了另类的“数字生命”（自我安慰）[吃瓜],2024-04-21 10:25:04,0,0,,重庆,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
405,0,217899296416,2002273606,77瓦,4,保密,有个毛线。,2024-04-21 10:22:07,0,0,,河北,否,https://i1.hdslb.com/bfs/face/9c03c5d53ffdcad3aa9f88208e1996cb05b0ec37.jpg
406,0,217885997072,28643915,好想养只黑猫,6,保密,看过一个这种类型的小说，挺恐怖的，大概是爱人接受不了对象死去，根据死者生前各种信息物品和自己的经历记忆导入全息模拟出死者生前状态，生活在虚拟城市里，一开始所有权在爱人手上，但全息公司会反复索要各种权限，潜移默化拿到掌控权，修改全息里死者的性格和行为,2024-04-21 08:48:12,1,1,这个人很帅，什么都没有写(,湖南,是,https://i2.hdslb.com/bfs/face/a30963d977a9b9046c06cd8011ebd80ee1aedc7d.jpg
407,217885997072,229672694048,488939727,我进入了魔法世界,5,保密,难道一篇bl[吃瓜],2024-07-04 15:13:25,0,0,,北京,是,https://i0.hdslb.com/bfs/face/953cac63a8f88c2c52b33003f3e03c3832123d98.png
408,0,217883614096,3546668026825622,小V混剪兮,6,保密,[妙啊][妙啊][妙啊],2024-04-21 08:30:30,0,0,,湖南,否,https://i2.hdslb.com/bfs/face/53ca9559e68d024b5d4f563c0fac9b97b8f59aca.jpg
409,0,217880035280,5497841,_银乌鸦_,5,保密,我是保守派[给心心]我觉得人的尊严在于独一无二，和必然到来、众生平等的死亡。,2024-04-21 08:02:59,0,1,,浙江,否,https://i2.hdslb.com/bfs/face/b80c2d4b5d78dfcbfdc170f9ba556c463c3b9223.jpg
410,0,217876645488,1571071235,昭札,5,保密,罗老师要来西政啦！！！,2024-04-21 07:37:02,0,0,"书为明信，读作昭札


高强度鉴证的目田粉红左壬，不喜欢拉黑别人",重庆,是,https://i2.hdslb.com/bfs/face/235e53ab2c355369fed390ac25f55742fd6e0876.jpg
411,0,217875471920,489765771,9528号匪徒,6,男,我可不想成为数字生命,2024-04-21 07:27:56,0,3,非正经up，不定期更新，刷到即是缘，请勿关注，谢谢！,广东,是,https://i0.hdslb.com/bfs/face/db60a3f5edda1ebd2639cf7173ed30d89acd1f81.jpg
412,0,217874560192,372313885,长天先生,5,男,"肯定违法啊，因为我就是秦始皇！
当然罗老师都定性我赢不了，那我就放弃上诉了",2024-04-21 07:20:17,0,0,有点意思..............,四川,否,http://i0.hdslb.com/bfs/face/member/noface.jpg
413,0,217869902224,3546648957421971,老登裴程,4,男,来翔老师课堂打个卡[tv_doge],2024-04-21 06:44:01,0,0,凡人老登一枚，行更名;做改姓，谁叫本程氪你命,云南,否,https://i0.hdslb.com/bfs/face/62d17e2c7a13d80835703196e6e4f2969ba153a5.jpg
414,0,217865484736,277268412,mango芒果子,5,保密,请大家关注一下台湾凯凯的事件,2024-04-21 06:09:00,0,0,,河北,否,http://i0.hdslb.com/bfs/face/d7f84ce299c7a518b26af3261ec1d85d37eb7707.jpg
415,0,217864645024,560136773,Chuppy1,5,男,这个题材很像电视剧黑镜的一集来着,2024-04-21 06:01:55,0,0,自由 平等 博爱,浙江,是,https://i2.hdslb.com/bfs/face/e403f578157152936fedcef95644057a19ee043e.jpg
416,0,217856108576,8909702,463的妄想,6,男,罗老师，能不能说说白城医专的事件,2024-04-21 05:03:32,1,1,,山东,是,https://i2.hdslb.com/bfs/face/a0eda16a2dba76a3db4637aab56bf86db139780b.jpg
417,217856108576,217920828688,420284908,公孙开,3,保密,我好像发现了些事，不敢报警怎么办,2024-04-21 12:47:55,0,0,,广东,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
418,0,217855833504,94259303,藿香山楂片,5,保密,罗老师，您好。感谢您无私地分享您的知识和观点！我是一个翻译工作者，目前工作中我遇到了我认为属于可能违背刑法或者擦边法律的工作要求，无法以朴素的情感进行判断是否有法律风险以及是否需要承担法律后果。因消息过长无法发送私信，所以在评论区发送。,2024-04-21 05:02:06,3,0,我与我周旋久，宁做我,湖北,否,https://i2.hdslb.com/bfs/face/d1b2f6f411eeccac8334bab55306da90273b3665.jpg
419,217855833504,217855892272,94259303,藿香山楂片,5,保密,具体情况，简要来说是这样的：我作为兼职项目经理服务的公司B争取到了一个客户-更大的公司A的新闻资讯类翻译项目。作为项目经理，我招募了一定数目的译员，组织进行翻译工作。在翻译过程中，译员反馈文本中包含着色情内容。我在查证过其反馈内容后，认为这属于淫秽色情内容，并猜测来源应该是公司A在使用爬虫工具爬下网页时，这些页面广告上的淫秽内容也一起被爬了下来。这时，我上报公司B的负责人B2。负责人B2给我下达指示，需要按照翻译其他文本一样一视同仁翻译这些敏感内容，同时他会再次上报客户公司A，但估计以公司A的处理方式，也不会当成一个问题。并且B2说，我们不需要承担风险，这个风险是由客户公司A去承担。最后B2说，公司A需要这些翻译文本是用于训练他们的AI，所以需要各种类型的文本的人工翻译，让我去告知译员们需要翻译这些敏感内容，如果接受不了可以不做这次的任务。,2024-04-21 05:02:22,0,0,我与我周旋久，宁做我,湖北,否,https://i2.hdslb.com/bfs/face/d1b2f6f411eeccac8334bab55306da90273b3665.jpg
420,217855833504,217855915104,94259303,藿香山楂片,5,保密,"以下是我的疑问：
第一：首先，我对B2所说的训练AI的用途将信将疑，因为这个用途在项目开始到进展过程中从未告知过我；第二，我对B2所说的对我们不需要承担风险，不敢苟同。因为我们是翻译活动的主体（不知道这样说是否正确），很明显B2给我的指令并未经过客户公司A的确认与授权，那么一旦出现问题，我认为公司A并不需要承担责任，或者说可以很容易撇清责任，例如解释确实是爬虫工具的原因导致色情内容被录入翻译文本。但B2在未得到公司A确认情况下向我下达的指令是需要负法律责任的。如果我在这种情况下向译员下达指令，也是需要负法律责任的。
那么基于不考虑这些翻译文本用作训练AI的用途的情况，译员们、我、B2、公司B、公司A是否涉淫秽色情传播这项罪名？
（我个人认为是有违法嫌疑的，且上述诸人皆在这项翻译过程中取得了经济利益。所以我私下告知译员我认为有违法嫌疑，所以我会选择跳过这些内容，但具体看他们个人）
第二：假设该淫秽色情翻译内容的确用于AI训练，那上述诸人是否涉嫌违法？",2024-04-21 05:02:49,0,0,我与我周旋久，宁做我,湖北,否,https://i2.hdslb.com/bfs/face/d1b2f6f411eeccac8334bab55306da90273b3665.jpg
421,217855833504,217856061344,94259303,藿香山楂片,5,保密,因在“传播淫秽色情”这个条目下，我没有查到涉及AI这一概念的案例，又记得您讲过有关淫秽色情这项罪名和翻译成英文的一个情景模拟，所以来求教[保佑]不知道有三千万粉丝的您会不会看到我这条求问评论[保佑],2024-04-21 05:03:27,0,0,我与我周旋久，宁做我,湖北,否,https://i2.hdslb.com/bfs/face/d1b2f6f411eeccac8334bab55306da90273b3665.jpg
422,0,217854310240,3494350652705309,会发光的は,5,男,请教下，在学校里（初中）．同学带手机在学校里（期中）拍了我的照片做视频发到某手里标题为＂我儿子＂（没经过我同意）该怎么办[大哭][大哭][大哭]。                   视频中片段↓,2024-04-21 04:52:52,0,0,,江苏,是,https://i2.hdslb.com/bfs/face/7ca88d340c8b2a3b552d6330e23205981e9d19bd.jpg
423,0,217853174384,519573826,就要阿散,5,女,昨天二模还考了这个[大哭],2024-04-21 04:45:02,0,0,萤啦,广东,否,https://i1.hdslb.com/bfs/face/3285fd81ec7049d152af855317c3d46097cf664e.jpg
424,0,217852646144,3546601964440077,要当书法家,3,保密,"罗老师刚才看了你的一个视频，就是说没有超速的情况下把孩子给撞死了就不构成犯罪。
但是如果不是开车的情况下是骑自行车或者骑电瓶车，而且有安全佩戴头盔及相应的物品的时候，小孩鬼探头，然后被压死了，会怎么样啊？[给心心]",2024-04-21 04:41:04,0,1,,山东,否,https://i0.hdslb.com/bfs/face/52140d05ca00fb2a35dbac230a8be59c7a8a71e5.jpg
425,0,217852458864,2707245,叶逍遥ML,6,男,啊难道我都死了还不让我安宁吗？,2024-04-21 04:40:34,0,0,好耶~好耶！,江西,是,https://i0.hdslb.com/bfs/face/62246a2c31e480ff7463f9ea739e8a1673b92808.jpg
426,0,217852235888,1443323569,686895986,2,保密,老师 能说说白城医高专吗,2024-04-21 04:39:22,1,0,,湖北,否,https://i1.hdslb.com/bfs/face/f9b30cfd7d4d5c989195dd2a99e904acaa95ace2.jpg
427,217852235888,217920903136,420284908,公孙开,3,保密,我好像发现了些事，不敢报警怎么办,2024-04-21 12:48:26,0,0,,广东,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
428,0,217847999024,71501462,一夜春风爽,3,保密,哈哈哈,2024-04-21 04:12:02,0,0,,湖南,否,http://i0.hdslb.com/bfs/face/member/noface.jpg
429,0,217848055920,248063370,巧匠屋八音盒,6,保密,偷燃气一般怎么判的,2024-04-21 04:11:58,0,0,"违规签名处理通知
抱歉，由于你的签名涉嫌垃圾广告，已被修改。如有疑问请联系客服。",广东,否,https://i0.hdslb.com/bfs/face/9b3b40afd326cfeab39f54c0f1def7242061174b.jpg
